transaction,category
ENTERTAINMENT,Entertainment
  supermarket  ,Groceries
Reliance Petroleum,Fuel
more,Groceries
shell india-store,Fuel
spectra store 136,Utilities
Store,Shopping
auto gas/shop,Fuel
idea*,Utilities
kfc store 323,Food & Dining
cinema,Entertainment
fortis hospital 331 main st,Health
vodafone,Utilities
delhi jal board store 127,Utilities
lunchbox,Food & Dining
WalMarT,Shopping
fare*,Transportation
Dishtv,Utilities
Indian Railways,Transportation
max healthcare,Health
VI,Utilities
  diner  ,Food & Dining
amusement,Entertainment
kolkata mesro,Transportation
walmart store 281,Groceries
walmart-store,Groceries
bp,Fuel
westside.com,Shopping
tata sky #2617,Utilities
namma metbo,Transportation
POORVIKA,Shopping
  mumbai metro  ,Transportation
blusmart store 131,Transportation
indian oil-store,Fuel
zepto.com,Groceries
doctor 85 main st,Health
srl diagnostics #3667,Health
prime video india*,Entertainment
ReLIance fResh,Groceries
reliance freh,Groceries
MEDPLUS,Health
dishtv,Utilities
DMRC,Transportation
pizza hut india 281 main st,Food & Dining
Train,Transportation
medical-store,Health
NILGIRI'S,Groceries
hpcl-store,Fuel
reliaoce petrol,Fuel
target-store,Groceries
wynk music,Entertainment
book my show/shop,Entertainment
MC,Groceries
hulu,Entertainment
kfm india,Food & Dining
Energy,Utilities
electric.com,Utilities
more megastore*,Groceries
aldi,Groceries
SB,Groceries
transit,Transportation
pspcl*,Utilities
biryani blues store 175,Food & Dining
apollo pharmacy.com,Health
pspcl*,Utilities
yashoda.com,Health
xbox,Entertainment
spectra store 444,Utilities
cvs/shop,Health
  lunchbox  ,Food & Dining
  movie  ,Entertainment
jio 875 main st,Utilities
maNIpAL hOSpital,Health
redbus/shop,Transportation
Taxi,Transportation
disney+ hotstar #6964,Entertainment
  shop  ,Shopping
nike,Shopping
easyday,Groceries
Dmrc,Transportation
BuRGer,Food & Dining
ovenstory/shop,Food & Dining
fresh menu #1915,Food & Dining
Marathon,Fuel
gana,Entertainment
jio saavn.com,Entertainment
the uurger club,Food & Dining
jiocinema*,Entertainment
manipal hospital,Health
apollo pharmacy,Health
UbeR,Transportation
raINBow HoSPITAL,Health
redbUS,Transportation
  dmrc  ,Transportation
more megastore #4325,Groceries
sahakari bhandar,Groceries
ZEe5,Entertainment
aldi/shop,Groceries
dsney hotstar,Entertainment
rEliaNcE fRESh,Groceries
manipal hospital*,Health
AP,Entertainment
barista store 197,Food & Dining
Voot,Entertainment
reliance jio/shop,Utilities
super bazar/shop,Groceries
paytm movies #9355,Entertainment
chevuon,Fuel
enertainment,Entertainment
  shopclues  ,Shopping
  theater  ,Entertainment
MOBIL,Fuel
satyam cinemas.com,Entertainment
decathlon india 765 main st,Shopping
fortis #8183,Health
tikona-store,Utilities
act fibernet store 223,Utilities
raymond/shop,Shopping
gas company.com,Utilities
su direct,Utilities
auto gas/shop,Fuel
adidas #6443,Shopping
lybrate,Health
reebok #6091,Shopping
moti mahal,Food & Dining
mobikwik-store,Transportation
PAYTM MALL,Shopping
hulu-store,Entertainment
HULU,Entertainment
HP,Fuel
jiq bp,Fuel
dmart ready-store,Groceries
jiomarg,Groceries
shopper's stop-store,Shopping
chai point.com,Food & Dining
ola*,Transportation
RP,Fuel
subway,Transportation
AMI,Entertainment
iocl/shop,Fuel
  kims hospital  ,Health
MOBIKwik,Transportation
1mg,Health
yashoda-store,Health
bestbuy*,Shopping
CM,Transportation
oven story/shop,Food & Dining
spencers,Groceries
walmart store 203,Groceries
mega cabs-store,Transportation
best,Transportation
  the burger club  ,Food & Dining
carnival cinemas,Entertainment
fprtis,Health
bikanervaza,Food & Dining
hypercity/shop,Groceries
concort,Entertainment
gaana 959 main st,Entertainment
UDUPI,Food & Dining
gasoline store 127,Fuel
  sun nxt  ,Entertainment
bestbuy,Shopping
gasoine,Fuel
iocl-store,Fuel
lilavati 680 main st,Health
kOKIlAben,Health
zee5 #409,Entertainment
PARKING,Transportation
ola,Transportation
  breach candy  ,Health
Fresh,Groceries
instamart/shop,Groceries
hulu #2602,Entertainment
wegmans,Groceries
wockhardt #2066,Health
mega cabe,Transportation
paytm bus,Transportation
abhibus-store,Transportation
Blusmart,Transportation
whole foods store 180,Groceries
wendys*,Food & Dining
HYPERCITY,Groceries
chaayos,Food & Dining
jio*,Utilities
apollo pharmacy-store,Health
chevron.com,Fuel
tata sky*,Utilities
onemg/shop,Health
transport*,Transportation
fuel/shop,Fuel
faasos,Food & Dining
megicover,Health
supermarket,Groceries
internet,Utilities
petrol pump,Fuel
sunoco-store,Fuel
hungama*,Entertainment
vodafone #3767,Utilities
  tata sky  ,Utilities
  snapdeal  ,Shopping
Bookmyshow,Entertainment
ctoudnine,Health
  saravana bhavan  ,Food & Dining
hydvrabad metro,Transportation
sahakari bhandar store 333,Groceries
NAYARA ENERGY,Fuel
care hospital.com,Health
metro/shop,Transportation
medplus store 459,Health
ebay store 455,Shopping
transit 778 main st,Transportation
mfine.com,Health
samsung store #1910,Shopping
medical #5452,Health
craftstilla,Shopping
easyday,Groceries
blinkit store 201,Groceries
haldiram,Food & Dining
onemg 437 main st,Health
Irani Cafe,Food & Dining
reliance smart/shop,Groceries
d2h-store,Utilities
more megastore*,Groceries
cng*,Fuel
FREsh,Groceries
theater store 391,Entertainment
gap 588 main st,Shopping
raymond store 418,Shopping
Barista,Food & Dining
redbos,Transportation
GAMES,Entertainment
star azaar,Groceries
TATACLIQ,Shopping
walmart #8441,Groceries
tikona #406,Utilities
starbucks,Food & Dining
idea.com,Utilities
reiance fresh,Groceries
medicover,Health
FM,Food & Dining
snapdeal.com,Shopping
dunkin/shop,Food & Dining
big basket-store,Groceries
twentybfour seven,Groceries
spectra/shop,Utilities
shell,Fuel
hinduja hospital,Health
  steam  ,Entertainment
  fuel  ,Fuel
disney hotstar #727,Entertainment
more megastore #170,Groceries
iocl store 359,Fuel
RapIdo,Transportation
  xbox  ,Entertainment
shop.com,Shopping
walgreens,Health
PETROL,Fuel
KM,Transportation
bharat petroleum.com,Fuel
biryani blues/shop,Food & Dining
taco bell*,Food & Dining
parkig,Transportation
bstbuy,Shopping
coffee-store,Food & Dining
shell*,Fuel
twenty four seven store 416,Groceries
spencer's store 274,Groceries
TJ,Groceries
nATuRe's BASKeT,Groceries
  iocl  ,Fuel
ccd #6056,Food & Dining
Blu Smart,Transportation
trader joes store 189,Groceries
hpcl store 491,Fuel
gasoline #7836,Fuel
jaspok,Health
LIFESTYLE STORES,Shopping
OLA,Transportation
CP,Food & Dining
movie,Entertainment
aiims store 462,Health
Youtube Music,Entertainment
shopper's stop-store,Shopping
max fashion,Shopping
halDiraM,Food & Dining
behrouz biryani.com,Food & Dining
chevron #6974,Fuel
petrol pump,Fuel
vi store 296,Utilities
paytm bus store 8,Transportation
zara #4257,Shopping
essar il,Fuel
  twenty four seven  ,Groceries
delhi jal board/shop,Utilities
SPenCerS,Groceries
taco bell india store 459,Food & Dining
trader joes*,Groceries
idea*,Utilities
bharat petroleum #887,Fuel
paytm bus/shop,Transportation
sahakari bhandar,Groceries
subwcy,Food & Dining
exxon-store,Fuel
SnApdeaL,Shopping
gap store 163,Shopping
bigbasket/shop,Groceries
crma,Shopping
  diesel  ,Fuel
PARKING,Transportation
ola.com,Transportation
adani power #7394,Utilities
apple music india.com,Entertainment
DI,Shopping
dELHi Jal bOARD,Utilities
AMUseMeNT,Entertainment
MObiKWik,Transportation
moie,Entertainment
  eros now  ,Entertainment
  eros now  ,Entertainment
mobil store 400,Fuel
cafe.com,Food & Dining
d2h #8339,Utilities
vodafone-store,Utilities
essar oil 951 main st,Fuel
AHA,Entertainment
max hospital.com,Health
poorvika,Shopping
prime video india*,Entertainment
KocHI mETro,Transportation
Myupchar,Health
spotgfy,Entertainment
pajking,Transportation
ola #1726,Transportation
jiosaavN,Entertainment
walmarT,Shopping
chepron,Fuel
transit store 222,Transportation
playstation,Entertainment
zpto,Groceries
supermarket*,Groceries
Oven Story,Food & Dining
bharat petroeum,Fuel
mfine store 264,Health
iocl #4422,Fuel
KOlKATA MeTRO,Transportation
AP,Health
cafe store 286,Food & Dining
AMI,Entertainment
  lunchbox  ,Food & Dining
reebok,Shopping
VODAFONE IDEA,Utilities
erosnow 990 main st,Entertainment
vi #7872,Utilities
fuel,Fuel
mstc,Transportation
max hospital-store,Health
fuel,Fuel
gamestheshop*,Entertainment
Faasos,Food & Dining
gap 916 main st,Shopping
hpcl.com,Fuel
fortis hospital #1129,Health
saravana bhavan #6584,Food & Dining
hoichoi*,Entertainment
entertainment.com,Entertainment
biryani blues #7971,Food & Dining
mcdonalds.com,Food & Dining
sunoco,Fuel
tATa POWEr,Utilities
domios,Food & Dining
dunkin store 500,Food & Dining
nster,Health
AG,Fuel
medplus-store,Health
  cng  ,Fuel
rewiance fresh,Groceries
BB,Groceries
hpcl.com,Fuel
metro cash store 208,Groceries
central.com,Shopping
  blu smart  ,Transportation
fare 613 main st,Transportation
den/shop,Utilities
comcast-store,Utilities
gasoline-store,Fuel
indian oil.com,Fuel
BANGALORE METRO,Transportation
cludnine,Health
NykaA FASHIoN,Shopping
burger king india/shop,Food & Dining
MORE MEGASTORE,Groceries
bestguy,Shopping
indraprastha gas,Utilities
HPcL,Fuel
Msedcl,Utilities
spectra,Utilities
petrol store 124,Fuel
bangalore metro-store,Transportation
ajio,Shopping
indian railways*,Transportation
apple music india/shop,Entertainment
Spar,Groceries
cafe #6609,Food & Dining
cesc/shop,Utilities
pharmeasy 667 main st,Health
nayara energy 595 main st,Fuel
walgreens*,Health
FREsH MenU,Food & Dining
dEnTAL,Health
ksrtc,Transportation
den,Utilities
practo #7095,Health
lunchbox 737 main st,Food & Dining
apollo hospitals/shop,Health
rebok,Shopping
spectra*,Utilities
manipal hospital store 277,Health
inox,Entertainment
EssAR oiL,Fuel
ajio/shop,Shopping
Steam,Entertainment
PHI,Food & Dining
smencers,Groceries
instamart.com,Groceries
pharmacy 333 main st,Health
Carnival Cinemas,Entertainment
metro cash/shop,Groceries
  petrol  ,Fuel
inox.com,Entertainment
SD,Health
max hospital 725 main st,Health
satyam cingmas,Entertainment
jiomart store 26,Groceries
IRCTC,Transportation
udaan*,Shopping
wockhardt.com,Health
grofers,Groceries
  clinic  ,Health
JIO MART,Groceries
fresh 816 main st,Groceries
BMS,Entertainment
pizza hut india 564 main st,Food & Dining
VijAY saLeS,Shopping
petrol 829 main st,Fuel
Uber,Transportation
kochi metro-store,Transportation
TARGET,Groceries
bigbacket,Groceries
best.com,Transportation
idea-store,Utilities
BeScOm,Utilities
alt balaji 996 main st,Entertainment
retail 702 main st,Shopping
lyft*,Transportation
  delhi jal board  ,Utilities
gasoline*,Fuel
  utilities  ,Utilities
bp store 442,Fuel
swiggy store 317,Food & Dining
mobikwik,Transportation
Utilities,Utilities
transport,Transportation
homeshop18,Shopping
pizza hut india,Food & Dining
myupchar/shop,Health
targt,Shopping
eros now-store,Entertainment
subway 209 main st,Transportation
shell indua,Fuel
d mart.com,Groceries
nextsa,Utilities
  supermarket  ,Groceries
bpcl/shop,Fuel
HM,Transportation
burger king india-store,Food & Dining
Erosnow,Entertainment
chipotle,Food & Dining
fortis hospital-store,Health
NAYARA ENERGY,Fuel
iocl/shop,Fuel
act fibernet,Utilities
taco bell india.com,Food & Dining
dmart #1763,Groceries
BB,Food & Dining
  fuel  ,Fuel
Fare,Transportation
tata cliq/shop,Shopping
puma 902 main st,Shopping
bescom 725 main st,Utilities
SD,Health
myuphar,Health
naaptol #7984,Shopping
india railways,Transportation
lyft/shop,Transportation
  wendys  ,Food & Dining
pizza/shop,Food & Dining
steam*,Entertainment
eros now*,Entertainment
auto gas #6527,Fuel
stoe,Shopping
iocl-store,Fuel
water,Utilities
Aha,Entertainment
att,Utilities
Onemg,Health
health 427 main st,Health
ntflix,Entertainment
rEsTAUrAnT,Food & Dining
bpcl*,Fuel
Petrol Pump,Fuel
jio bp #7411,Fuel
  indraprastha gas  ,Utilities
walgreens store 369,Health
bigbasket,Groceries
Chaayos,Food & Dining
pizza hut india*,Food & Dining
hypercsty,Groceries
costco #4978,Groceries
tikona,Utilities
vOOT,Entertainment
lyft 11 main st,Transportation
metro cash #2491,Groceries
act fibernet store 433,Utilities
  kims hospital  ,Health
uBer,Transportation
DMRC,Transportation
ovenstoy,Food & Dining
star bazaar,Groceries
zee5,Entertainment
market store 421,Groceries
FLIPKART SUPERMART,Groceries
RELIANCE POWER,Utilities
sunoco #4332,Fuel
zee5 #2046,Entertainment
IntErNET,Utilities
macys,Shopping
  amazon prime  ,Entertainment
jiO maRt,Groceries
udupi 318 main st,Food & Dining
hoichoi,Entertainment
  sun nxt  ,Entertainment
bgngalore metro,Transportation
taret,Groceries
AMAZON,Shopping
Abhibus,Transportation
spotify-store,Entertainment
jio bp*,Fuel
alt balaji,Entertainment
CHAI POINT,Food & Dining
mahanagar gas-store,Utilities
rail #3221,Transportation
rite aid/shop,Health
MORE MEGASTORE,Groceries
chipotle,Food & Dining
  hoichoi  ,Entertainment
pUMa,Shopping
taymond,Shopping
KFC INDIA,Food & Dining
pvr 22 main st,Entertainment
dishtv store 416,Utilities
essarkoil,Fuel
prime video india,Entertainment
burger/shop,Food & Dining
Nextra,Utilities
nilgiri's #4377,Groceries
pacto,Health
NAMMA METRO,Transportation
Saravana Bhavan,Food & Dining
idea.com,Utilities
onemg,Health
bookmyshow-store,Entertainment
act fibernet/shop,Utilities
max hospital/shop,Health
jio bp store 235,Fuel
gana,Entertainment
myntra #1188,Shopping
REBEL FOODS,Food & Dining
olusmart,Transportation
mega cabs,Transportation
marathon-store,Fuel
swiggy instamart,Food & Dining
mahanagar gas store 213,Utilities
disney-store,Entertainment
spar,Groceries
bus,Transportation
clinic,Health
rite aid 978 main st,Health
wow momo*,Food & Dining
walmart,Shopping
MAX HOSPITAL,Health
kolkata etro,Transportation
Jio Bp,Fuel
UTILITIES,Utilities
kochi metro 885 main st,Transportation
  jaslok  ,Health
paytm bus-store,Transportation
Reebok,Shopping
ovenstory/shop,Food & Dining
restaurant.com,Food & Dining
disney store 144,Entertainment
sunoco,Fuel
NILGIRIS,Groceries
transit #9240,Transportation
yashoda.com,Health
EROSNOW,Entertainment
hpcl 598 main st,Fuel
exxon,Fuel
mfine,Health
uber,Transportation
wockhardt,Health
Delhi Metro,Transportation
behrouz biryani.com,Food & Dining
instamart store 478,Groceries
essar oil,Fuel
panera/shop,Food & Dining
udupi #4907,Food & Dining
aster.com,Health
PetRoL,Fuel
tikona/shop,Utilities
h&m*,Shopping
VODAFONE IDEA,Utilities
  airtel digital tv  ,Utilities
chipotle.com,Food & Dining
theater/shop,Entertainment
transport/shop,Transportation
chaayos/shop,Food & Dining
Ajio,Shopping
paytd bus,Transportation
jiocipema,Entertainment
kolkmta metro,Transportation
hharmacy,Health
disney hotstar,Entertainment
kochi metro/shop,Transportation
apple music india,Entertainment
manipal hospital 522 main st,Health
aha/shop,Entertainment
ddner,Food & Dining
xbox store 352,Entertainment
petrol #2018,Fuel
max healthcare.com,Health
hyderabad metro #5440,Transportation
d mat,Groceries
apollo clinic #7448,Health
udUPI,Food & Dining
IndiaN oil,Fuel
trein,Transportation
internet*,Utilities
Walmart,Groceries
taco bell/shop,Food & Dining
lybrate 181 main st,Health
CaRE,Health
  mahanagar gas  ,Utilities
LibERtY,Shopping
wockhardt,Health
kfc india/shop,Food & Dining
taco bell*,Food & Dining
MM,Transportation
naaptol,Shopping
biryani blues*,Food & Dining
pharmacy-store,Health
disey hotstar,Entertainment
sunoco #4182,Fuel
aster/shop,Health
gaestheshop,Entertainment
bigbazaar/shop,Groceries
swigry instamart,Food & Dining
big bazaar store 290,Groceries
fortis hospital.com,Health
indian railways*,Transportation
tkona,Utilities
AC,Health
alt balaji.com,Entertainment
cinepolis 460 main st,Entertainment
amusement,Entertainment
ovenstory-store,Food & Dining
FAB INDIA,Shopping
burger king india/shop,Food & Dining
fabindia.com,Shopping
DIESEL,Fuel
msedcl.com,Utilities
snapdeal.com,Shopping
jiobp,Fuel
Hungama,Entertainment
kochi metro,Transportation
nexta,Utilities
Shopper'S Stop,Shopping
more,Groceries
petrol ump,Fuel
SI,Entertainment
hindustan petroleum,Fuel
gasoline,Fuel
Delhi Metro,Transportation
SUBWAY INDIA,Food & Dining
JASLOK,Health
nilgiris store 53,Groceries
sun dirct,Utilities
mega cabs store 376,Transportation
Clinic,Health
tikona,Utilities
jabong.com,Shopping
rail,Transportation
reliance petrol,Fuel
ajio,Shopping
msrtc*,Transportation
disney hotstar store 380,Entertainment
pvr-store,Entertainment
croma*,Shopping
SATYAM CINEMAS,Entertainment
kolkata metro.com,Transportation
Zara,Shopping
rainbow hospital 134 main st,Health
TaXI,Transportation
you broadband-store,Utilities
hotstar,Entertainment
reliance power,Utilities
alt balaji 716 main st,Entertainment
More,Groceries
cng store 108,Fuel
chai point.com,Food & Dining
  cesc  ,Utilities
pvr,Entertainment
  oven story  ,Food & Dining
redbus*,Transportation
taco bell india 240 main st,Food & Dining
jio 847 main st,Utilities
Store,Shopping
fresh*,Groceries
namma metro #9626,Transportation
BPCL,Fuel
reliance petroleum,Fuel
koots,Shopping
adni power,Utilities
Fresh Menu,Food & Dining
PHOnE,Utilities
  cable  ,Utilities
  medicine  ,Health
steam store 214,Entertainment
woodland,Shopping
chaayos,Food & Dining
blu smart*,Transportation
Uber India,Transportation
erosnow 315 main st,Entertainment
fortis.com,Health
cvs-store,Health
udaan 479 main st,Shopping
hoICHOi,Entertainment
Paytm Mall,Shopping
kroger,Groceries
  hpcl  ,Fuel
walmart 195 main st,Shopping
max healthcare store 431,Health
bses.com,Utilities
reliadce power,Utilities
BB,Food & Dining
box8/shop,Food & Dining
irctc*,Transportation
sonyliv/shop,Entertainment
hungama/shop,Entertainment
liberty/shop,Shopping
GAMESTHESHOP,Entertainment
shell india #780,Fuel
tkona,Utilities
dental 891 main st,Health
diesl,Fuel
grofers 401 main st,Groceries
h&m*,Shopping
auto gas #847,Fuel
fahsos,Food & Dining
peorol,Fuel
eletric,Utilities
bmtc/shop,Transportation
vodafone idea*,Utilities
spencer's #170,Groceries
petrol-store,Fuel
samsung store,Shopping
CARnival CiNeMaS,Entertainment
1mg 293 main st,Health
petrol #6542,Fuel
sahtkari bhandar,Groceries
amazon store 378,Shopping
hypercity-store,Groceries
petrol store 487,Fuel
doctor-store,Health
TARGET,Shopping
SWIGGY INSTAMART,Food & Dining
reliance petrol 449 main st,Fuel
brg basket,Groceries
uber india.com,Transportation
petrol pump*,Fuel
  burger king india  ,Food & Dining
macys 371 main st,Shopping
  more  ,Groceries
woodland-store,Shopping
STAR BAZAAR,Groceries
jip bp,Fuel
  bp  ,Fuel
SUBWAY,Transportation
voot 902 main st,Entertainment
VoDafONe,Utilities
netmeds #2507,Health
mOviE,Entertainment
jio cinema 107 main st,Entertainment
Transit,Transportation
zee5-store,Entertainment
entertainment #3488,Entertainment
disney hotstar 961 main st,Entertainment
BARISTA,Food & Dining
dtc #8540,Transportation
irctc.com,Transportation
CESC,Utilities
hindustan petroleum store 266,Fuel
Moti Mahal,Food & Dining
One Plus,Shopping
Freshmenu,Food & Dining
OLA,Transportation
adani power #2590,Utilities
tatasky-store,Utilities
  fresh  ,Groceries
bp store 126,Fuel
ATT,Utilities
jiomart store 376,Groceries
blusmat,Transportation
h&m/shop,Shopping
jio cinema-store,Entertainment
costco/shop,Groceries
abhibus 206 main st,Transportation
kims hospital*,Health
lyft*,Transportation
ola cabs*,Transportation
vijayhsales,Shopping
MEDICINE,Health
Ola Cabs,Transportation
shoppers stp,Shopping
Udaan,Shopping
dMART,Groceries
MED PLUS,Health
dishtv/shop,Utilities
Bikanervala,Food & Dining
myUPcHar,Health
hitduja hospital,Health
zee5,Entertainment
  iocl  ,Fuel
mtnl/shop,Utilities
nextra #2726,Utilities
  exxon  ,Fuel
cng*,Fuel
MEGA CABS,Transportation
bharat petroleum.com,Fuel
pantaloons-store,Shopping
mega abs,Transportation
aPSrTc,Transportation
reliance trends #6704,Shopping
ovenstory store 370,Food & Dining
puma,Shopping
chennaimetro,Transportation
central/shop,Shopping
kims hospital,Health
rite aid.com,Health
rAiNbow HOSpiTAl,Health
msrtc-store,Transportation
AP,Utilities
telecom #6251,Utilities
reliance smart #4442,Groceries
concert-store,Entertainment
amusement-store,Entertainment
SN,Entertainment
Gas Company,Utilities
exxon,Fuel
IOCL,Fuel
GASOLINE,Fuel
  diner  ,Food & Dining
  indraprastha gas  ,Utilities
supermarket,Groceries
ircxc,Transportation
Mfine,Health
trmnsit,Transportation
ACT BROADBAND,Utilities
prime video india 221 main st,Entertainment
coffee,Food & Dining
indraprastha gas.com,Utilities
saravana bhavan 432 main st,Food & Dining
dmart,Groceries
fortis*,Health
bigbazaar #7746,Groceries
book my show,Entertainment
BurGeR kinG iNdiA,Food & Dining
shOPClUES,Shopping
mcdonlds,Food & Dining
red us,Transportation
wendys store 425,Food & Dining
ovenstory #977,Food & Dining
dunkin.com,Food & Dining
zee5 store 71,Entertainment
delhi jal board 236 main st,Utilities
paytm bus #8275,Transportation
suqoco,Fuel
mumbai metro-store,Transportation
entertainment,Entertainment
Motherhood,Health
eros now,Entertainment
taxi,Transportation
jaslok-store,Health
shop 268 main st,Shopping
hoichoi*,Entertainment
rainbow hospital/shop,Health
flipkart,Shopping
jiosaavn store 70,Entertainment
  nike  ,Shopping
jabong.com,Shopping
Steam,Entertainment
lybrate.com,Health
jiocinema,Entertainment
chevron.com,Fuel
motherhood 659 main st,Health
abhibus.com,Transportation
aha-store,Entertainment
dwart,Groceries
  inox  ,Entertainment
swiggy instamart,Food & Dining
domino india,Food & Dining
reliance trends-store,Shopping
wynk music #6362,Entertainment
erosnow #7286,Entertainment
zara/shop,Shopping
BHarat PeTrolEUM,Fuel
iocl*,Fuel
  swiggy instamart  ,Food & Dining
Verizon,Utilities
AcT FiBErNET,Utilities
te burger club,Food & Dining
limeroad,Shopping
MEDPLUS,Health
bookmyshow store 324,Entertainment
Bata,Shopping
MTNL,Utilities
slarbucks,Food & Dining
shell india/shop,Fuel
fare #1721,Transportation
satyam cinemas 258 main st,Entertainment
Koovs,Shopping
bangalore metro,Transportation
APOLLO PHARMACY,Health
meru cabs/shop,Transportation
shoppers stop-store,Shopping
pharmeasy*,Health
dish tv/shop,Utilities
reliance petroleum*,Fuel
barisa,Food & Dining
spotify #5866,Entertainment
punjabi dhaba.com,Food & Dining
apsrtc-store,Transportation
spencer's.com,Groceries
tata sky store 303,Utilities
exon,Fuel
spectra store 434,Utilities
dmart #7417,Groceries
med plus #1178,Health
PIZZA HUT INDIA,Food & Dining
Vijay Sales,Shopping
subway.com,Transportation
rite aid,Health
  bikanervala  ,Food & Dining
reliance smart store 383,Groceries
fuel #1467,Fuel
youtube music.com,Entertainment
srl diagnostics,Health
haldiram 933 main st,Food & Dining
alt balaji-store,Entertainment
walmart #9508,Shopping
samsung stooe,Shopping
  natures basket  ,Groceries
motherhood*,Health
PHARMACY,Health
burger king india.com,Food & Dining
flipkart.com,Shopping
energy.com,Utilities
FH,Health
apsrtc 349 main st,Transportation
gana,Entertainment
maxhospital,Health
bp #5794,Fuel
erosnow #2211,Entertainment
energy-store,Utilities
dominos india,Food & Dining
marathon/shop,Fuel
Sahakari Bhandar,Groceries
prim video india,Entertainment
apollo clinic.com,Health
kolkfta metro,Transportation
max hospial,Health
medicover #8221,Health
den #6141,Utilities
best #4704,Transportation
act broadband.com,Utilities
Udupi,Food & Dining
bsnl,Utilities
iocl,Fuel
craftsvilla 582 main st,Shopping
DISNEY HOTSTAR,Entertainment
fare 203 main st,Transportation
THEATER,Entertainment
srl diagngstics,Health
liberty 178 main st,Shopping
bp*,Fuel
EASYDAY,Groceries
pharmeasy store 274,Health
  target  ,Groceries
bikanervala/shop,Food & Dining
spoxify india,Entertainment
  tatacliq  ,Shopping
KOovs,Shopping
mre megastore,Groceries
ciNema,Entertainment
cesc,Utilities
mx playr,Entertainment
fresh menu*,Food & Dining
  sun direct  ,Utilities
central store 460,Shopping
TwENTy FOuR sEVEn,Groceries
gas station.com,Fuel
  airtel  ,Utilities
d mart.com,Groceries
Lyft,Transportation
hpcl,Fuel
jiocinema*,Entertainment
wegmans 293 main st,Groceries
CENTRAL,Shopping
apsrtc*,Transportation
besom,Utilities
Nextra,Utilities
nextra,Utilities
onemg,Health
bmtc,Transportation
  den  ,Utilities
udupi 394 main st,Food & Dining
shell,Fuel
hinduja hospital.com,Health
kochi metro,Transportation
punjabi dhaba/shop,Food & Dining
rebel foods,Food & Dining
BHaRAT petrOLEUM,Fuel
  verizon  ,Utilities
bestbuy*,Shopping
24 seven/shop,Groceries
swiggy-store,Food & Dining
HP,Fuel
best,Transportation
hospital*,Health
naptol,Shopping
youtube music 813 main st,Entertainment
truemeds store 63,Health
bharat petroleum,Fuel
Dmrc,Transportation
faasos 37 main st,Food & Dining
HINDUSTAN PETROLEUM,Fuel
tatasky store 318,Utilities
NB,Groceries
coffee-store,Food & Dining
utilities store 245,Utilities
GC,Utilities
indraprastha gas 692 main st,Utilities
woodland*,Shopping
mtnl,Utilities
Twenty Four Seven,Groceries
whle foods,Groceries
prking,Transportation
dmrc*,Transportation
max hospital 261 main st,Health
taxi,Transportation
internet.com,Utilities
  mobikwik  ,Transportation
bharat petroleum*,Fuel
dr lal pathlabs/shop,Health
essar oil*,Fuel
DLP,Health
starubazaar,Groceries
jaslok,Health
Act Fibernet,Utilities
spencer's #6660,Groceries
bmtc.com,Transportation
rite aid #887,Health
fab india.com,Shopping
bigbasket,Groceries
D MART,Groceries
gaseline,Fuel
essar oil*,Fuel
trueseds,Health
Kolkata Metro,Transportation
gaymond,Shopping
ccd,Food & Dining
hadirams,Food & Dining
bOOK My shOW,Entertainment
supermarket 357 main st,Groceries
METRO,Transportation
bistro,Food & Dining
airtel #7713,Utilities
Auto Gas,Fuel
  taxi  ,Transportation
delhi jal board store 138,Utilities
wockhardt store 72,Health
haldirams 518 main st,Food & Dining
fare,Transportation
cinema*,Entertainment
diesel #3602,Fuel
LyfT,Transportation
kfc #5788,Food & Dining
hpcl 972 main st,Fuel
EROSNOW,Entertainment
bikanervala-store,Food & Dining
rite aid/shop,Health
Blusmart,Transportation
Bmtc,Transportation
rite aid.com,Health
tneb.com,Utilities
nilgiri's store 207,Groceries
costco #9385,Groceries
medicover store 317,Health
amusemeyt,Entertainment
motherhood*,Health
SAFEWAY,Groceries
mobil/shop,Fuel
hinduja hospital,Health
d mArT,Groceries
care store 341,Health
mumbai metro/shop,Transportation
petrol pump/shop,Fuel
NETMEDS,Health
oneplus store*,Shopping
  parking  ,Transportation
rail #1792,Transportation
pizza hut india 489 main st,Food & Dining
spencers.com,Groceries
wockhardt #7045,Health
hindustan petroleum.com,Fuel
fare,Transportation
Mahanagar Gas,Utilities
haldiram,Food & Dining
naYara EnERGY,Fuel
blinkit/shop,Groceries
nammA mETro,Transportation
idea store 181,Utilities
VIJAY SALES,Shopping
publix/shop,Groceries
  rite aid  ,Health
blu smart,Transportation
tata cliq #9611,Shopping
dunkin,Food & Dining
Apna Bazaar,Groceries
apollo hospitals*,Health
ASTER,Health
pvr 233 main st,Entertainment
nayara energy #7115,Fuel
Cng,Fuel
bookmyshow.com,Entertainment
apsrtc-store,Transportation
bestbuy.com,Shopping
marathon,Fuel
gas company #7611,Utilities
myntra.com,Shopping
bp-store,Fuel
EROS NOW,Entertainment
practo.com,Health
ccd,Food & Dining
essar oil,Fuel
PETROL PUMP,Fuel
perol,Fuel
  truemeds  ,Health
cloudnine*,Health
gas company-store,Utilities
HH,Health
TACO BELL INDIA,Food & Dining
airtel digital tv*,Utilities
trader joes,Groceries
igl-store,Utilities
fresh menu store 488,Food & Dining
beSCOm,Utilities
CM,Transportation
hinduja hospital/shop,Health
care,Health
